Timestamp,Steering,RPM
1734007082.2113562,0.5215686274509804,0.0
1734007082.2317247,0.5215686274509804,0.0
1734007082.251997,0.5215686274509804,0.0
1734007082.2722673,0.5215686274509804,0.0
1734007082.2925496,0.5215686274509804,0.0
1734007082.3128078,0.5215686274509804,0.0
1734007082.3330514,0.5215686274509804,0.0
1734007082.3532877,0.5215686274509804,0.0
1734007082.373533,0.5215686274509804,0.0
1734007082.393783,0.5215686274509804,0.0
1734007082.4140277,0.5215686274509804,0.0
1734007082.434269,0.5215686274509804,0.0
1734007082.4545023,0.5215686274509804,0.0
1734007082.474734,0.5215686274509804,0.0
1734007082.4949708,0.5215686274509804,0.0
1734007082.5152032,0.5215686274509804,0.0
1734007082.5354345,0.5215686274509804,0.0
1734007082.5556839,0.5215686274509804,0.0
1734007082.575914,0.5215686274509804,0.0
1734007082.596153,0.5215686274509804,0.0
1734007082.6163921,0.5215686274509804,0.0
1734007082.6366262,0.5215686274509804,0.0
1734007082.656856,0.5215686274509804,0.0
1734007082.677084,0.5215686274509804,0.0
1734007082.6973126,0.5215686274509804,0.0
1734007082.7175422,0.5215686274509804,0.0
1734007082.737773,0.5215686274509804,0.0
1734007082.7580001,0.5215686274509804,0.0
1734007082.7782326,0.5215686274509804,0.0
1734007082.7984827,0.5215686274509804,0.0
1734007082.818719,0.5215686274509804,0.0
1734007082.838949,0.5215686274509804,0.0
1734007082.859212,0.5215686274509804,0.0
1734007082.879497,0.5215686274509804,0.0
1734007082.8997443,0.5215686274509804,0.0
1734007082.9199831,0.5215686274509804,0.0
1734007082.9402463,0.5215686274509804,0.0
1734007082.960502,0.5215686274509804,0.0
1734007082.9807503,0.5215686274509804,0.0
1734007083.0010636,0.615686274509804,0.0
1734007083.061841,0.92,0.0
1734007083.0821576,0.92,0.0
1734007083.1024766,0.92,0.0
1734007083.122757,0.92,0.0
1734007083.1430118,0.92,0.0
1734007083.1633263,0.92,0.0
1734007083.183606,0.92,0.0
1734007083.2038682,0.92,0.0
1734007083.224121,0.92,0.0
1734007083.2443557,0.92,0.0
1734007083.264593,0.92,0.0
1734007083.2848225,0.92,0.0
1734007083.3050656,0.92,0.0
1734007083.325306,0.92,0.0
1734007083.3455544,0.92,0.0
1734007083.3658001,0.92,0.0
1734007083.3860488,0.92,0.0
1734007083.4062932,0.92,0.0
1734007083.4265783,0.92,0.0
1734007083.446858,0.92,0.0
1734007083.4671092,0.92,0.0
1734007083.4873497,0.92,0.0
1734007083.507571,0.92,0.0
1734007083.5278082,0.92,0.0
1734007083.5480459,0.92,0.0
1734007083.5683277,0.92,-2200.0
1734007083.588639,0.92,-2200.0
1734007083.6089306,0.92,-2200.0
1734007083.6292155,0.92,-2200.0
1734007083.6495042,0.92,-2200.0
1734007083.6697652,0.92,-2200.0
1734007083.6900449,0.92,-2200.0
1734007083.710322,0.92,-2200.0
1734007083.7306063,0.92,-2200.0
1734007083.7508724,0.92,-2200.0
1734007083.7711263,0.92,-2200.0
1734007083.7913709,0.92,-2200.0
1734007083.8116164,0.92,-2200.0
1734007083.8318598,0.92,-2200.0
1734007083.8520985,0.92,-2200.0
1734007083.8723354,0.92,-2200.0
1734007083.892563,0.92,-2200.0
1734007083.9127922,0.92,-2200.0
1734007083.933048,0.92,-2200.0
1734007083.9533052,0.92,-2200.0
1734007083.973546,0.92,-2200.0
1734007083.9937823,0.92,-2200.0
1734007084.0140157,0.92,-2200.0
1734007084.0342476,0.92,-2200.0
1734007084.054475,0.92,-2200.0
1734007084.0747042,0.92,-2200.0
1734007084.0949361,0.92,-2200.0
1734007084.1151626,0.92,-2200.0
1734007084.1354318,0.92,-2200.0
1734007084.1557405,0.92,-2200.0
1734007084.176022,0.92,-2200.0
1734007084.1962798,0.92,-2200.0
1734007084.2165241,0.92,-2200.0
1734007084.2367606,0.92,-2200.0
1734007084.2569916,0.92,-2200.0
1734007084.2772279,0.92,-2200.0
1734007084.297463,0.92,-2200.0
1734007084.317702,0.92,-2200.0
1734007084.3379397,0.92,-2200.0
1734007084.3581705,0.92,-2200.0
1734007084.378413,0.92,-2200.0
1734007084.3986564,0.92,-2200.0
1734007084.4189477,0.92,-2200.0
1734007084.4392502,0.92,-2200.0
1734007084.459589,0.9011764705882354,-2200.0
1734007084.4799047,0.8603921568627452,-2200.0
1734007084.500189,0.8603921568627452,-2200.0
1734007084.5204883,0.5121568627450981,-2200.0
1734007084.5407624,0.5121568627450981,-2200.0
1734007084.5610273,0.5121568627450981,-2200.0
1734007084.58131,0.5121568627450981,-2200.0
1734007084.6015873,0.5121568627450981,-2200.0
1734007084.6218784,0.5121568627450981,-2200.0
1734007084.642145,0.5121568627450981,-2200.0
1734007084.662396,0.5121568627450981,-2200.0
1734007084.6826527,0.5121568627450981,-2200.0
1734007084.7029293,0.5121568627450981,-2200.0
1734007084.723199,0.5121568627450981,-2200.0
1734007084.7434464,0.5121568627450981,-2200.0
1734007084.764003,0.5121568627450981,-2200.0
1734007084.784246,0.5121568627450981,-2200.0
1734007084.8044872,0.5121568627450981,-2200.0
1734007084.8247404,0.5121568627450981,-2200.0
1734007084.8450184,0.5121568627450981,-2200.0
1734007084.8652785,0.5121568627450981,-2200.0
1734007084.885528,0.5121568627450981,-2200.0
1734007084.9057732,0.5121568627450981,-2200.0
1734007084.9260442,0.5121568627450981,-2200.0
1734007084.9463043,0.5121568627450981,-2200.0
1734007084.9665515,0.5121568627450981,-2200.0
1734007084.9867954,0.5121568627450981,-2200.0
1734007085.007039,0.5121568627450981,-2200.0
1734007085.0272775,0.5121568627450981,-2200.0
1734007085.0475428,0.5121568627450981,-2200.0
1734007085.0677948,0.5121568627450981,-2200.0
