Timestamp,Steering,RPM
1734010366.3235025,0.5215686274509804,0.0
1734010366.3738887,0.5215686274509804,0.0
1734010366.4242086,0.5215686274509804,0.0
1734010366.4745061,0.5215686274509804,0.0
1734010366.5247877,0.5215686274509804,0.0
1734010366.5750666,0.5215686274509804,0.0
1734010366.6253338,0.5215686274509804,0.0
1734010366.6756234,0.5215686274509804,0.0
1734010366.7258823,0.5215686274509804,0.0
1734010366.7761433,0.5215686274509804,0.0
1734010366.8264115,0.5215686274509804,0.0
1734010366.8766818,0.5215686274509804,0.0
1734010366.9269414,0.5215686274509804,0.0
1734010366.977208,0.5215686274509804,0.0
1734010367.0274801,0.5215686274509804,0.0
1734010367.0777864,0.5215686274509804,0.0
1734010367.1280484,0.5215686274509804,0.0
1734010367.1783078,0.5215686274509804,0.0
1734010367.2285683,0.5215686274509804,0.0
1734010367.2788324,0.5215686274509804,0.0
1734010367.329094,0.5215686274509804,0.0
1734010367.3793504,0.5215686274509804,0.0
1734010367.4296303,0.5215686274509804,0.0
1734010367.4799104,0.5215686274509804,0.0
1734010367.530177,0.5215686274509804,0.0
1734010367.5804536,0.5215686274509804,0.0
1734010367.6307209,0.5215686274509804,0.0
1734010367.6809843,0.5215686274509804,0.0
1734010367.731241,0.5215686274509804,0.0
1734010367.781499,0.5215686274509804,0.0
1734010367.831757,0.5215686274509804,0.0
1734010367.8820121,0.5215686274509804,0.0
1734010367.9322677,0.5215686274509804,0.0
1734010367.9825904,0.5058823529411764,0.0
1734010368.03293,0.4462745098039216,0.0
1734010368.0832624,0.3741176470588235,0.0
1734010368.1838303,0.26745098039215687,0.0
1734010368.2843833,0.12,0.0
1734010368.3346763,0.12,0.0
1734010368.3849623,0.12,0.0
1734010368.4352403,0.12,0.0
1734010368.4855082,0.12,0.0
1734010368.53577,0.12,0.0
1734010368.5860503,0.12,-1500.0
1734010368.6363633,0.12,-1500.0
1734010368.6866593,0.12,-1500.0
1734010368.7369397,0.12,-1500.0
1734010368.787203,0.12,-1500.0
1734010368.8374648,0.12,-1500.0
1734010368.8877153,0.12,-1500.0
1734010368.937969,0.12,-1500.0
1734010368.9882288,0.12,-1500.0
1734010369.0385034,0.12,-1500.0
1734010369.0888147,0.12,-1500.0
1734010369.139102,0.12,-1500.0
1734010369.1893709,0.12,-1500.0
1734010369.2396986,0.12,-1500.0
1734010369.2900088,0.5215686274509804,-1500.0
1734010369.340328,0.5215686274509804,-1500.0
1734010369.39065,0.5215686274509804,-1500.0
1734010369.4409823,0.5215686274509804,-1500.0
1734010369.491307,0.5215686274509804,-1500.0
1734010369.5416265,0.5215686274509804,-1500.0
1734010369.5919309,0.5215686274509804,-1500.0
1734010369.642237,0.5215686274509804,-1500.0
1734010369.692553,0.5215686274509804,-1500.0
1734010369.7428703,0.5215686274509804,-1500.0
1734010369.7931483,0.5215686274509804,-1500.0
1734010369.8434486,0.5215686274509804,-1500.0
1734010369.8937945,0.5215686274509804,-1500.0
1734010369.944077,0.5215686274509804,-1500.0
1734010369.9943583,0.5215686274509804,-1500.0
1734010370.0446298,0.5215686274509804,-1500.0
1734010370.0949302,0.5215686274509804,-1500.0
1734010370.1452136,0.5215686274509804,-1500.0
1734010370.1955128,0.5215686274509804,-1500.0
1734010370.2960997,0.5843137254901961,-1500.0
1734010370.3464038,0.5843137254901961,-1500.0
1734010370.3967118,0.5843137254901961,-1500.0
1734010370.447027,0.5843137254901961,-1500.0
1734010370.497347,0.5905882352941176,-1500.0
1734010370.5476863,0.5905882352941176,-1500.0
1734010370.6482282,0.6501960784313725,-1500.0
1734010370.7487776,0.7788235294117647,-1500.0
1734010370.8493416,0.9137254901960785,-1500.0
1734010370.899698,0.92,-1500.0
1734010370.9500043,0.92,-1500.0
1734010371.000297,0.92,-1500.0
1734010371.0505767,0.92,-1500.0
1734010371.1008358,0.92,-1500.0
1734010371.1510983,0.92,-1500.0
1734010371.2013478,0.92,-1500.0
1734010371.2516253,0.92,-1500.0
1734010371.3018937,0.92,-1500.0
1734010371.3522153,0.92,-1500.0
1734010371.4025009,0.92,-1500.0
1734010371.4527948,0.92,-1500.0
1734010371.5030694,0.92,-1500.0
1734010371.553334,0.92,-1500.0
1734010371.6036243,0.92,-1500.0
1734010371.6538947,0.92,-1500.0
1734010371.7041454,0.92,-1500.0
1734010371.7544234,0.92,-1500.0
1734010371.8047101,0.92,-1500.0
1734010371.8550212,0.92,-1500.0
1734010371.9053195,0.92,-1500.0
1734010371.9556599,0.92,-1500.0
1734010372.0563183,0.9043137254901961,-1500.0
1734010372.1066604,0.5215686274509804,0.0
1734010372.156958,0.5215686274509804,0.0
1734010372.207231,0.5215686274509804,0.0
1734010372.2575164,0.5215686274509804,0.0
1734010372.3077993,0.5215686274509804,0.0
1734010372.3580675,0.5215686274509804,0.0
1734010372.4083512,0.5215686274509804,0.0
1734010372.4586244,0.5215686274509804,0.0
1734010372.50888,0.5215686274509804,0.0
