Timestamp,Steering,RPM
1734006967.5837574,0.12313725490196077,0.0
1734006967.6040049,0.12313725490196077,0.0
1734006967.624244,0.12313725490196077,0.0
1734006967.6444778,0.12313725490196077,0.0
1734006967.6647637,0.12313725490196077,0.0
1734006967.6850622,0.12,0.0
1734006967.7053554,0.12,0.0
1734006967.725636,0.12,0.0
1734006967.745919,0.12,0.0
1734006967.7661896,0.12,0.0
1734006967.7864363,0.12,0.0
1734006967.8067162,0.12,0.0
1734006967.8269782,0.12,0.0
1734006967.8472195,0.12,0.0
1734006967.8674576,0.12,0.0
1734006967.8877752,0.12,0.0
1734006967.9080691,0.12,0.0
1734006967.9283512,0.12,0.0
1734006967.948619,0.12,0.0
1734006967.9688797,0.12,0.0
1734006967.9891527,0.12,0.0
1734006968.0094237,0.12,0.0
1734006968.0296829,0.12,0.0
1734006968.0499394,0.12,0.0
1734006968.070203,0.12,0.0
1734006968.0904706,0.12,0.0
1734006968.1107223,0.12,0.0
1734006968.1309638,0.12,0.0
1734006968.1511946,0.12,0.0
1734006968.1714315,0.12,0.0
1734006968.1916945,0.12,0.0
1734006968.2119465,0.12,0.0
1734006968.232185,0.12,0.0
1734006968.252417,0.12,0.0
1734006968.272702,0.12,0.0
1734006968.2930021,0.12,0.0
1734006968.3132918,0.12,-2200.0
1734006968.3335938,0.12,-2200.0
1734006968.353855,0.12,-2200.0
1734006968.3741374,0.12,-2200.0
1734006968.3944232,0.12,-2200.0
1734006968.4146907,0.12,-2200.0
1734006968.4349651,0.12,-2200.0
1734006968.4552217,0.12,-2200.0
1734006968.4755247,0.12,-2200.0
1734006968.4958308,0.12,-2200.0
1734006968.5161326,0.12,-2200.0
1734006968.5364022,0.12,-2200.0
1734006968.556651,0.12,-2200.0
1734006968.5768864,0.12,-2200.0
1734006968.597129,0.12,-2200.0
1734006968.6173692,0.12,-2200.0
1734006968.6376057,0.12,-2200.0
1734006968.6578457,0.12,-2200.0
1734006968.6780803,0.12,-2200.0
1734006968.6983273,0.12,-2200.0
1734006968.7186246,0.12,-2200.0
1734006968.7388935,0.12,-2200.0
1734006968.7591317,0.12,-2200.0
1734006968.779367,0.12,-2200.0
1734006968.799587,0.12,-2200.0
1734006968.81983,0.12,-2200.0
1734006968.8400633,0.12,-2200.0
1734006968.8602908,0.12,-2200.0
1734006968.8805287,0.12,-2200.0
1734006968.9007714,0.12,-2200.0
1734006968.9210033,0.12,-2200.0
1734006968.9412577,0.12,-2200.0
1734006968.9615152,0.12,-2200.0
1734006968.9817507,0.12,-2200.0
1734006969.0019953,0.12,-2200.0
1734006969.022238,0.12,-2200.0
1734006969.0424736,0.12,-2200.0
1734006969.0627034,0.12,-2200.0
1734006969.0829315,0.12,-2200.0
1734006969.1032197,0.12,-2200.0
1734006969.1437366,0.12,-2200.0
1734006969.164024,0.12,-2200.0
1734006969.1842957,0.12,-2200.0
1734006969.204546,0.12,-2200.0
1734006969.2248008,0.12,-2200.0
1734006969.245044,0.12,-2200.0
1734006969.2652807,0.12,-2200.0
1734006969.2855144,0.12,-2200.0
1734006969.3057458,0.12,-2200.0
1734006969.3259928,0.12,-2200.0
1734006969.3462775,0.12,-2200.0
1734006969.3665466,0.12,-2200.0
1734006969.3868337,0.12,-2200.0
1734006969.4072123,0.12,-2200.0
1734006969.4682336,0.43058823529411766,-2200.0
1734006969.4885373,0.5215686274509804,-2200.0
1734006969.5088174,0.5215686274509804,-2200.0
1734006969.5291076,0.5215686274509804,-2200.0
1734006969.5493817,0.5215686274509804,-2200.0
1734006969.5696354,0.5215686274509804,-2200.0
1734006969.5898802,0.5215686274509804,-2200.0
1734006969.6101377,0.5215686274509804,-2200.0
1734006969.6303954,0.5215686274509804,-2200.0
1734006969.650643,0.5215686274509804,-2200.0
1734006969.6708996,0.5215686274509804,-2200.0
1734006969.6911488,0.5215686274509804,-2200.0
1734006969.7114003,0.5215686274509804,-2200.0
1734006969.7316792,0.5215686274509804,-2200.0
1734006969.7519279,0.5215686274509804,-2200.0
1734006969.7721703,0.5215686274509804,-2200.0
1734006969.7924206,0.5215686274509804,-2200.0
1734006969.8127215,0.5654901960784314,-2200.0
1734006969.8331046,0.6690196078431373,-2200.0
1734006969.8737786,0.8290196078431372,-2200.0
1734006969.8940969,0.92,-2200.0
1734006969.9144053,0.92,-2200.0
1734006969.9347112,0.92,-2200.0
1734006969.9549813,0.92,-2200.0
1734006969.97528,0.92,-2200.0
1734006970.0158231,0.92,-2200.0
1734006970.0361178,0.92,-2200.0
1734006970.0563874,0.92,-2200.0
1734006970.07667,0.92,-2200.0
1734006970.0969322,0.92,-2200.0
1734006970.1171947,0.92,-2200.0
1734006970.1374848,0.92,-2200.0
1734006970.1577547,0.92,-2200.0
1734006970.1780028,0.92,-2200.0
1734006970.1982484,0.92,-2200.0
1734006970.218495,0.92,-2200.0
1734006970.238734,0.92,-2200.0
1734006970.2589707,0.92,-2200.0
1734006970.279205,0.92,-2200.0
1734006970.2994378,0.92,-2200.0
1734006970.3196878,0.92,-2200.0
1734006970.3399184,0.92,-2200.0
1734006970.3601491,0.92,-2200.0
1734006970.380382,0.92,-2200.0
1734006970.4006343,0.92,-2200.0
1734006970.420886,0.92,-2200.0
1734006970.4411395,0.92,-2200.0
1734006970.4613893,0.92,-2200.0
1734006970.481631,0.92,-2200.0
1734006970.5018668,0.92,-2200.0
1734006970.522101,0.92,-2200.0
1734006970.5423367,0.92,-2200.0
1734006970.5625844,0.92,-2200.0
1734006970.5828385,0.92,-2200.0
1734006970.603087,0.92,-2200.0
1734006970.6233315,0.92,-2200.0
1734006970.6435726,0.92,-2200.0
1734006970.6638086,0.92,-2200.0
1734006970.6840863,0.92,-2200.0
1734006970.7043839,0.92,-2200.0
1734006970.7246444,0.92,-2200.0
1734006970.744905,0.92,-2200.0
1734006970.7651563,0.92,-2200.0
1734006970.7854118,0.92,-2200.0
1734006970.8056576,0.92,-2200.0
1734006970.8258944,0.92,-2200.0
1734006970.8461788,0.92,-2200.0
1734006970.8664494,0.92,-2200.0
1734006970.886706,0.92,-2200.0
1734006970.9069545,0.92,-2200.0
1734006970.9272218,0.92,-2200.0
1734006970.9475236,0.92,-2200.0
1734006970.9678264,0.92,-2200.0
1734006970.9881058,0.92,-2200.0
1734006971.0084045,0.92,-2200.0
1734006971.0286674,0.92,-2200.0
1734006971.048918,0.92,-2200.0
1734006971.0894206,0.92,-2200.0
1734006971.1096942,0.92,-2200.0
1734006971.1299753,0.92,-2200.0
1734006971.1502435,0.92,-2200.0
1734006971.1705317,0.92,-2200.0
1734006971.1908407,0.92,-2200.0
1734006971.211149,0.92,-2200.0
1734006971.27182,0.92,0.0
1734006971.2921124,0.8352941176470589,0.0
1734006971.3123975,0.8352941176470589,0.0
1734006971.3326912,0.775686274509804,0.0
1734006971.352962,0.775686274509804,0.0
1734006971.3732584,0.5215686274509804,0.0
1734006971.3935273,0.5215686274509804,0.0
1734006971.4138021,0.5215686274509804,0.0
1734006971.434064,0.5215686274509804,0.0
1734006971.4543028,0.5215686274509804,0.0
1734006971.474541,0.5215686274509804,0.0
1734006971.4947882,0.5215686274509804,0.0
1734006971.5150416,0.5215686274509804,0.0
1734006971.5352843,0.5215686274509804,0.0
1734006971.555535,0.5215686274509804,0.0
1734006971.5757697,0.5215686274509804,0.0
1734006971.596007,0.5215686274509804,0.0
1734006971.6162524,0.5215686274509804,0.0
1734006971.636496,0.5215686274509804,0.0
1734006971.6567304,0.5215686274509804,0.0
1734006971.676966,0.5215686274509804,0.0
1734006971.69721,0.5215686274509804,0.0
1734006971.7174556,0.5215686274509804,0.0
1734006971.737688,0.5215686274509804,0.0
1734006971.7579277,0.5215686274509804,0.0
1734006971.7781796,0.5215686274509804,0.0
1734006971.7984428,0.5215686274509804,0.0
1734006971.8187072,0.5215686274509804,0.0
1734006971.8389497,0.5215686274509804,0.0
1734006971.859191,0.5215686274509804,0.0
1734006971.879432,0.5215686274509804,0.0
1734006971.8997133,0.5215686274509804,0.0
1734006971.9199634,0.5215686274509804,0.0
1734006971.9402208,0.5215686274509804,0.0
1734006971.9604688,0.5215686274509804,0.0
1734006971.9807086,0.5215686274509804,0.0
1734006972.000942,0.5215686274509804,0.0
1734006972.021178,0.5215686274509804,0.0
1734006972.0414147,0.5215686274509804,0.0
1734006972.061646,0.5215686274509804,0.0
1734006972.0818763,0.5215686274509804,0.0
1734006972.102105,0.5215686274509804,0.0
1734006972.1223428,0.5215686274509804,0.0
1734006972.1425838,0.5215686274509804,0.0
1734006972.1628172,0.5215686274509804,0.0
1734006972.1830468,0.5215686274509804,0.0
1734006972.2032773,0.5215686274509804,0.0
1734006972.2235427,0.5215686274509804,0.0
1734006972.2437916,0.5215686274509804,0.0
1734006972.2640305,0.5215686274509804,0.0
1734006972.2842603,0.5215686274509804,0.0
1734006972.3044913,0.5215686274509804,0.0
1734006972.3247387,0.5215686274509804,0.0
1734006972.34498,0.5215686274509804,0.0
1734006972.3652115,0.5215686274509804,0.0
1734006972.3854408,0.5215686274509804,0.0
1734006972.4056926,0.5215686274509804,0.0
1734006972.4259384,0.5215686274509804,0.0
1734006972.4461713,0.5215686274509804,0.0
1734006972.4664192,0.5215686274509804,0.0
1734006972.4866612,0.5215686274509804,0.0
1734006972.5068939,0.5215686274509804,0.0
1734006972.5271263,0.5215686274509804,0.0
1734006972.5473676,0.5215686274509804,0.0
1734006972.567565,0.5215686274509804,0.0
1734006972.5877984,0.5215686274509804,0.0
1734006972.6080322,0.5215686274509804,0.0
1734006972.628264,0.5215686274509804,0.0
1734006972.648501,0.5215686274509804,0.0
1734006972.6687346,0.5215686274509804,0.0
1734006972.6889665,0.5215686274509804,0.0
1734006972.7091975,0.5215686274509804,0.0
1734006972.7294238,0.5215686274509804,0.0
1734006972.74966,0.5215686274509804,0.0
1734006972.7698898,0.5215686274509804,0.0
1734006972.7901225,0.5215686274509804,0.0
1734006972.8103516,0.5215686274509804,0.0
1734006972.8305829,0.5215686274509804,0.0
1734006972.8508117,0.5215686274509804,0.0
1734006972.8710384,0.5215686274509804,0.0
1734006972.8912907,0.5215686274509804,0.0
1734006972.911537,0.5215686274509804,0.0
1734006972.9317915,0.5215686274509804,0.0
1734006972.9520466,0.5215686274509804,0.0
1734006972.9723074,0.5215686274509804,0.0
1734006972.9925544,0.5215686274509804,0.0
1734006973.01279,0.5215686274509804,0.0
1734006973.0330255,0.5215686274509804,0.0
1734006973.05326,0.5215686274509804,0.0
1734006973.0734923,0.5215686274509804,0.0
1734006973.0937228,0.5215686274509804,0.0
1734006973.1139543,0.5215686274509804,0.0
1734006973.1341867,0.5215686274509804,0.0
1734006973.1544168,0.5215686274509804,0.0
1734006973.1746454,0.5215686274509804,0.0
1734006973.1948838,0.5215686274509804,0.0
1734006973.2151206,0.5215686274509804,0.0
1734006973.2353537,0.5215686274509804,0.0
1734006973.2555852,0.5215686274509804,0.0
1734006973.2758129,0.5215686274509804,0.0
1734006973.2960413,0.5215686274509804,0.0
1734006973.3162727,0.5215686274509804,0.0
1734006973.3365057,0.5215686274509804,0.0
1734006973.3567371,0.5215686274509804,0.0
1734006973.3769767,0.5215686274509804,0.0
1734006973.3972356,0.5215686274509804,0.0
